all_ids,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
0x10004081106012837e4a1d6b5e1f39c97cdebe8d,0,0,0,0,0,0,0,0,0,0,0,345.391
0x1014d5a70fb1fea85311404766792cc03f103d59,0,0,0,0,0,0,184.815,165.048,166.62800000000001,182.317,229.086,216.668
0x101f2dc409b3b95d2bb08ebe5d282f54317e3f8c,0,0,708.5195,642.2505,288.166,285.1955,488.3605,585.1854999999999,523.5285,564.71,515.9565,405.751
0x103ff56484349e910b407b7d0dbf2f3b99cab382,0,0,0,0,0,0,0,0,0,0,0,39.082
0x10607f57341f3c3998cdc758570923513df02b34,0,0,0,0,0,0,0,0,0,0,437.343,371.654
0x109004aa849edd2294b0f6fe6c68286c37299c47,0,0,0,0,0,0,0,0,0,0,0,133.895
0x10beda3bea83399af562a5c6868e489e87879d3d,0,0,0,0,219.42000000000002,273.817,289.85,297.837,228.162,199.281,306.266,200.187
0x10d3a5a6aab9a9a222f7b9138c513dc944ed5bd3,0,0,0,0,90.058,136.674,118.492,114.339,111.956,111.357,223.173,188.882
0x10da3afaf4033f7f19c700a510c982bc0d749be6,0,0,0,0,0,0,0,356.355,421.774,361.396,429.45,410.365
0x10da72153d56ff6ea5c47977d8d3d4cca6911c2d,0,0,0,0,0,0,0,0,0,136.016,169.17000000000002,121.662
0x10ef3096f43538f89d4e3d8f1f467b9ac79cbd00,0,113.528,107.93,106.84,92.116,119.113,106.487,107.936,91.464,93.218,114.622,102.063
0x11087ee6f527a1cb47c3a2ff70a10faf8a7e0704,0,0,0,229.53900000000002,185.844,216.39000000000001,96.547,143.881,159.469,159.59199999999998,220.585,189.483
0x1108b322be24951331c605832acd40ae403d5a01,0,0,0,0,0,0,0,0,0,0,1081.396,1022.754
0x111695d1fc73a11d1675f8cff9c74b5a6819c5ba,0,0,0,0,0,0,0,0,0,0,260.937,248.051
0x111e325ee61ecc2b6b4e6c34b1c5dc4c39a36907,0,0,0,0,0,244.225,202.426,244.662,230.228,205.37800000000001,419.679,612.338
0x11309288430d98d4eee0e971e03864f45125965a,0,0,0,0,0,0,240.417,242.331,223.451,240.022,302.834,224.329
0x1149fdfc336b5ee612fa6de7a89daf9c6f34813b,0,0,0,0,0,0,0,0,0,689.075,1017.647,782.052
0x11619bd8d5481e4c881c3310a2b14b49cbc93733,0,0,0,0,0,0,0,93.252,96.521,91.882,114.39,96.017
0x11623e686cd05f6e4f692582d074ec4d3ca54fe4,0,0,0,0,0,0,0,0,0,133.079,199.21,147.008
0x11667f1a23935ac1561cf3c3b0bfe7d6c8316199,0,0,0,0,0,0,286.472,321.732,283.928,264.63,304.159,273.335
0x11776cbc574be211a03f0c96b6b84c281edb4e1f,0,0,0,0,0,0,0,0,0,133.574,235.474,157.89600000000002
0x11820a31a9a5099fa258d53222ed53511d862e20,0,0,0,0,0,0,0,0,0,165.99,394.236,155.625
0x118459b44698c6bff5e852d1dad093348f31b1ee,0,0,0,0,153.233,122.686,110.756,95.223,79.703,147.843,172.28,144.285
0x118a736b3147c2674787751949e4dc662b8a3045,0,0,0,0,0,0,99.436,78.64,110.60900000000001,121.843,189.474,135.953
0x1192ef28a0dc983e9d87fd023faacf6fadbaba1e,0,0,0,0,0,215.13,241.329,217.45000000000002,192.19400000000002,218.264,274.721,239.065
0x11f0014640550b3c31695d5b4627d2171e4fb8b0,0,0,0,0,0,0,0,0,287.226,286.579,366.82800000000003,323.852
0x11f13f9cb9977e5b08e297cda06c59e5b1212e4c,0,0,0,0,0,0,0,0,0,0,215.752,150.019
0x11f730d29bba6ceccf25bebb76ba0e36486bb069,0,0,0,0,0,0,0,0,0,0,0,4.5920000000000005
0x11f74a09e255947fe206e24651ec651a662316b6,0,222.833,236.79500000000002,229.109,208.383,222.00900000000001,136.233,118.307,131.636,170.279,179.918,122.48
0x11f7baeffef2df2a63e77fa716194442b2dd7054,0,0,0,0,0,0,0,0,0,0,0,81.699
0x123e73106694e571ae2beb4d723e94626a4c5128,355.526,325.03000000000003,316.072,251.143,215.894,285.256,237.995,222.425,225.217,243.985,299.818,300.251
0x12647d9862a4f1c01c7b873f60a2176bb39c465a,0,0,0,0,0,0,0,0,540.725,446.147,588.506,302.521
0x12833fb8e545ee44b88586595c837670240cef77,0,0,0,0,0,0,0,0,0,0,0,877.415
0x12a419c9ba32b611a19dd9b96495a2988c308cea,257.322,230.406,254.056,214.215,201.383,196.594,226.534,212.116,156.269,183.647,217.713,194.459
0x12b4b8cb58fcf52eef459df43542ad767f5c4f23,0,0,0,0,0,0,88.979,86.909,80.191,54.493,67.034,78.407
0x12bea85a6ac323680749f3ea7662a122c5f45ffd,0,173.692,140.464,127.002,129.236,154.363,136.754,114.651,111.708,115.684,170.926,111.307
0x12dc9dbeec375dc25bede42f324625e423606939,0,0,85.626,141.171,161.066,181.212,176.125,186.099,143.476,142.525,219.939,193.571
0x12ec595e378a6c0a52a69a00c807e6b2f1ad9b98,0,0,0,0,0,0,0,0,0,0,0,547.292
0x12f4ee98098cd98a9a496f6421e42ffb48165e43,0,0,0,0,287.323,337.835,323.043,340.157,303.312,239.65800000000002,250.01,223.194
0x1307980e264d794be4aae70682512fbcbfd832ed,0,0,0,0,0,0,0,0,0,0,199.00300000000001,160.407
0x1307c4c66d914098aa59053f6f232c983d9f53b2,0,0,0,0,0,0,0,0,0,0,243.455,219.905
0x1319ea46b7442e7fa5e15145d45901fd5d342c72,0,0,0,0,0,0,0,0,51.465,52.635,74.848,60.706
0x13341e7cf8bc97c9fbc00f66a7c99fa9cf49b284,0,0,0,0,0,0,0,0,0,87.836,105.066,75.182
0x13420ebe534dc03506271e4302c6ddc1ad48f580,0,0,0,0,0,263.808,273.663,250.417,232.778,281.411,370.55,314.888
0x134687c6f337bc37ab41a19a038b0b2f677144eb,0,0,0,0,0,0,0,0,76.407,89.933,103.535,100.657
0x134afad5c833819598d1bc1441280737fd202cc4,0,0,0,0,0,0,0,0,119.927,125.415,220.364,245.372
0x137cb609af927fbf63752916e9c4eaaa61f1cafc,211.739,226.979,206.86100000000002,222.471,179.655,280.086,273.49,267.194,209.41,178.827,208.739,165.712
0x13a47388be5dee69085241e22535f96882602521,235.069,195.568,122.412,148.16400000000002,124.17,144.468,132.073,154.602,142.25900000000001,115.405,141.141,87.555
0x13d1a8ba74a199f8cfa09016bfb4f820eb964d0f,0,0,0,0,0,0,0,0,266.8,445.551,860.689,650.235
0x13f73dddbc40f4b59100651e40f942dcda02beb8,0,0,112.849,106.241,82.075,90.70700000000001,92.491,86.105,90.07300000000001,90.927,105.145,101.869
0x1439d5478696d1f330799de48079c2f8097bef8d,0,0,0,0,0,0,0,0,0,175.127,176.427,199.558
0x144229a3988cd43498d5dc830a170724ad73d2b1,0,0,0,0,0,0,0,112.239,103.655,90.661,119.664,98.687
0x1444c3c2479bfbf4fe941264bb822091aac1cbf9,0,171.632,167.291,112.927,91.997,122.427,100.165,107.133,110.862,135.916,235.463,186.093
0x1457ae2c0796093977e10c95eeb1d410505e421a,0,0,0,0,0,0,0,0,0,0,330.751,257.689
0x145c0498a1c8081d9fc9fe533501c05997c72f20,0,0,0,0,0,0,0,267.62,244.39600000000002,248.508,466.61,389.518
0x145ca39368a0ec9cf5f243788b3d2d1025a1dd4a,0,0,0,0,0,0,0,0,159.736,153.766,209.496,209.928
0x14697fcf8cfd58aafc3a95884870ea619168fbce,0,0,0,0,0,0,443.827,439.56,432.11,381.451,516.827,441.224
0x146f0e591de41b4787ad6a0fa041097e8bc561d1,0,0,0,0,0,0,0,0,0,0,0,140.666
0x147a458f80236642de5f101d3bcc04109cdedf57,0,0,0,427.987,333.674,387.174,394.38800000000003,380.992,348.572,324.096,410.257,337.442
0x147d065f9e6990758dfbb53da78abc23bbfa5f08,0,0,0,0,46.595,62.322,59.311,77.236,107.771,97.51,111.421,61.598
0x147fc5dc516d8eed9105b1bd922318887d9c1127,0,0,153.177,144.179,125.06,127.556,143.636,143.133,124.511,126.62,143.225,105.11200000000001
0x148afa00a883c3c87ea6d3530aa85f55111f1441,325.284,274.914,208.383,200.02,163.749,159.053,152.404,168.947,140.605,185.595,227.446,152.416
0x14b2a86864a622c8a36709e41100489736120a11,0,0,0,0,0,0,0,95.837,112.971,136.29500000000002,201.089,176.494
0x14d6881dcd8b9aa0ba779e27b41bbe0a49b44573,0,0,0,0,171.918,202.428,182.698,183.933,190.251,194.092,255.962,194.549
0x150d4807ddc07ec6de8f4a14949eee436bc55f41,0,0,0,0,0,0,0,0,136.457,149.214,128.894,99.641
0x1519f3377b78f53fdcb984f38a2621d8de9a6895,0,0,0,0,0,0,0,0,0,94.394,139.28,124.372
0x1525a45e1e58d4a8a9c7501cc14c637ac28fb77f,0,0,77.166,68.89,54.553,60.936,51.329,64.963,64.833,69.928,98.644,72.998
0x1527c03f99b223369214530034b4ba6d006097b7,0,0,0,93.16,21.838,13.509000000000002,13.569,13.320000000000002,12.164000000000001,11.566,13.454,13.739
0x154b54e0b885a9bbfa3d1fac7f6be2c34732ecda,0,0,0,0,0,0,47.052,60.964,45.989,24.736,19.23,29.11
0x154c9295c323aa47fa92539cdb5cf4fd21989923,0,199.425,183.61,138.555,103.354,148.212,115.421,112.556,123.51,147.884,145.524,199.469
0x1575b94dafbcf3232f4dc5fd47a9b8f28842d895,0,0,324.787,225.257,244,239.62,221.963,233.727,240.977,212.841,358.581,285.413
0x158bdbef6bc9ce77273be68553ce9882e24d51bf,0,0,0,0,0,0,0,0,0,0,263.311,215.454
0x15af73bc5363f8ed9a7d38c952e27a060a39ad45,691.895,581.232,586.2570000000001,571.211,429.242,772.199,671.67,627.431,731.713,695.595,587.707,501.209
0x15b3bc4bd26acfb6c63aa0b4a70a4c28498f34ee,0,0,0,0,0,0,0,0,146.479,187.168,249.514,317.176
0x15c736dfdc429c79ea8690d77bed6dc2b3c416b3,0,0,0,0,0,0,0,0,0,0,304.88,286.463
0x15eafd3ef490de4e0e9cc96176cdd29bcdb16829,0,0,0,149.529,121.574,140.797,142.717,142.097,130.025,136.183,173.187,138.27100000000002
0x15f30dffddc6f5b7fd38fc6d2252a6d7aadf78ea,0,423.539,396.232,392.827,338.85200000000003,426.955,393.338,440.004,327.109,339.569,448.651,358.077
0x1613c5665fe0346203212b85b5de5ff4506e080b,0,0,0,0,0,247.38,277.723,282.092,254.334,260.101,296.715,255.223
0x16233962bb11ede8dc49857b09a0e32366ac17c1,0,0,0,0,0,0,0,0,0,154.481,195.659,199.438
0x16313301493dca6cc7e6b83180d69d4d077ba269,0,0,0,0,0,0,0,319.214,311.701,311.796,391.912,329.811
0x163bf7ffbf5117b1b46f51f4e9be4bf740abbc1a,0,0,0,0,378.054,392.409,390.836,390.769,375.729,396.67,486.45300000000003,446.94
0x163d4acda4c5d228f9609af9460d57f89dac6edf,0,0,36.616,25.905,15.539,18.032,18.003,18,16.334,15.317,23.657,20.972
0x1652769ae1b09fb246722884a2888c3bcb4fb932,0,0,0,0,0,0,0,0,0,90.155,114.027,89.468
0x1697089c65497d5ea55d0cde31ebd27b89bbabf9,0,67.611,55.088,103.835,113.293,91.705,130.643,105.772,102.486,129.744,151.761,133.992
0x16a7880544b9b7d9a69afc30176dda1d63a3db21,0,0,0,0,0,0,0,0,0,0,0,129.78
0x16a9dbc71a3f07f19c6aa16f044120a82f3231cb,0,0,0,0,193.618,215.25900000000001,213.97299999999998,220.968,201.632,197.814,479.596,485.606
0x16af788b84089b3f2cf6a650e0435fe5971c3e4b,0,0,0,0,0,495.739,504.397,537.526,470.959,325.64300000000003,553.366,402.671
0x16c1c23144a8e57b6cb14a9bcce4cd3ad6e8597f,0,0,0,0,0,0,261.295,257.222,183.743,206.614,251.54500000000002,261.772
0x173f38d33c86d52fa26f5ab833cf4efe00db234b,0,0,0,0,0,0,0,156.012,144.868,144.431,175.566,262.358
0x17442e8c620ab0c80611e0e766f1ce721db7dd83,0,0,0,0,0,0,0,0,0,132.976,132.889,167.661
0x1759b0f13e8489829f6deb3e64e3d5a69df78e25,185.446,168.752,168.369,159.779,135.661,123.494,128.946,137.637,150.992,152.605,186.609,151.262
0x1798933f4074ac282cdb7df13f7b3a7381b96725,0,0,0,151.657,123.664,163.528,168.747,161.976,143.74,125.22500000000001,308.322,259.181
0x17b79edd745e76f65fb92d3b68d15b316291b6a5,0,0,0,208.586,157.48,188.384,215.031,147.724,203.87,194.261,231.159,202.958
0x17d93fe5e7e598914001df996cbeddffcdd1eed1,0,0,0,0,0,0,0,0,0,0,52.105,159.276
0x17e64e2136de3499336856d4c989e6081a9c3a43,0,0,241.194,215.061,169.161,158.147,192.314,191.702,153.104,178.495,230.505,180.114
0x17ee177c9c81eff4b2e8c779b5cc479494a6ca49,0,0,0,0,0,0,128.77100000000002,135.053,125.565,119.924,144.371,125.29
0x18056498f19a5be6197f7d85ebff42dc9cf4d4a0,0,0,0,0,0,141.133,141.528,126.388,121.63,127.76400000000001,136.351,130.21200000000002
0x183a64527410e2e43257caea12489e4ad5f2488e,0,1116.411,1048.189,869.9929999999999,678.285,611.315,609.766,601.516,544.268,620.877,1112.031,1069.848
0x183ba5fd0e93d40b9653ffaebfbe6db0bc9cac65,0,0,0,0,0,0,107.88,139.401,132.099,153.25300000000001,180.49800000000002,175.088
0x183c1783b2b8cd8ba37a10237a479e92ff97b895,0,0,0,0,0,0,0,0,0,253.071,252.374,238.61
0x185f60823ba878194451ddce6eb52c5dd9380bd5,0,0,700.0450000000001,529.425,148.668,284.479,330.706,360.504,415.287,443.908,502.82,433.961
0x188ca1d0b1164aa350b82bcdb303b68c32bc3354,0,0,0,0,0,0,0,0,282.891,266.553,414.992,413.039
0x188f8caf89ef5f1c8006947c6ef273aa3cd36d4e,0,0,0,0,0,0,193.998,181.068,169.511,161.702,220.116,201.504
0x1892e45218e98db1b685d2388743bc86274cd9b1,0,0,0,0,0,0,0,0,0,0,0,350.931
0x189891aff278e0dffc322248fae56d540d3c1aea,0,0,0,0,0,0,0,0,0,319.734,488.527,437.994
0x18bc76123108829aaf346e28fdca8dac37175034,0,0,0,0,0,0,0,0,0,0,418.906,471.539
0x192dbca7c293adf02c0581a70fbf0f52b8842890,0,0,0,0,0,0,139.722,142.373,135.217,121.214,155.813,133.901
0x192e768be863ff5b5f58b9bc786c2839da24000f,0,0,0,0,0,0,0,0,0,0,538.038,441.103
0x1973cfef554fb11db61720b2a415b83b3b0a0f57,0,232.832,216.993,185.061,178.636,209.036,200.181,214.025,211.254,186.137,153.678,268.923
0x19a8d220b8b8ebe09b589dec279912715898f6e4,0,0,0,0,0,0,0,177.271,130.462,410.674,1226.201,1035.075
0x19ae4b94a01cdcf3706dc3d5664da28545cf4712,0,0,0,0,0,0,0,0,0,0,102.822,107.501
0x19c175e856609257d14950876039ee32bfa33ad5,0,484.516,429.043,371.147,224.65300000000002,203.382,194.586,209.448,203.674,255.155,366.462,406.372
0x1a0c4abfd485ec628e0c86993a87ca8368285e39,0,0,0,0,0,0,153.17600000000002,153.726,142.981,116.006,175.995,169.721
0x1a586297008785374c9de5073e7781d14d105bc8,0,0,0,0,0,0,0,294.403,294.607,268.454,342.853,236.14100000000002
0x1a5fe7a9cecb0582d545cfd03093d2ebb95e76dc,0,0,0,0,0,0,0,171.841,151.128,161.64600000000002,198.557,160.525
0x1a64e2a3edf80062b69af5866c391968bd07d4f1,0,135.382,146.875,111.45400000000001,121.599,133.091,132.845,116.534,114.879,113.057,119.602,58.757000000000005
0x1a67dd1794bb2cc21533312e0cb5408e70b73fc4,0,0,0,158.857,135.096,143.144,154.456,146.323,141.984,135.171,170.874,178.86
0x1a6e2e12f8226596b3041eed27e677743ea2dfb6,0,0,0,0,0,287.855,236.74699999999999,304.853,400.398,431.961,584.198,603.202
0x1a8331fdc056fd3a28fd3472da8ffe0b34089601,0,0,0,0,300.662,326.997,301.398,266.701,253.394,208.786,314.616,315.521
0x1ab79bc03a76aef4ddbf559ae325c893c9b8eb45,0,0,397.391,180.986,131.756,141.78,122.601,175.743,142.71,132.865,543.29,551.696
0x1af625968448c4c082ea352ddcf4ebc3b487c67f,0,0,0,0,0,0,0,0,0,0,626.02,480.227
0x1b0f476fd6a44ccf0dd9309f7f040d1ee0c7cf10,0,0,0,0,0,0,0,0,0,324.468,425.925,558.693
0x1b13040f2f2b8303d1b4d9101f5ebd5fce436c7f,0,0,0,0,0,238.02100000000002,174.285,242.173,287.86,241.106,354.745,434.11
0x1b2854f59d461e806fb5af88b241731b6ae8ae92,0,0,0,0,0,0,0,0,0,0,0,387.82800000000003
0x1b4bc10844d9e62906b4e7f00c657f89ab37787c,0,0,0,0,0,0,0,0,0,0,252.695,234.862
0x1b4f66896c5e3875d1c00e35a63a8c216fc084af,245.443,241.832,242.853,230.608,216.143,245.272,253.223,256.19,219.928,212.506,255.639,220.33100000000002
0x1bac1a886a4d9124388d1115928646b38af17a92,0,0,0,0,0,0,0,154.77,135.037,137.965,192.544,173.06
0x1bb899e9f53b3794739b55177555183eb375bef7,0,0,0,0,0,0,661.449,547.782,466.713,469.129,694.018,417.8
0x1bcb31a9d1f056d6f5169f0daa7708ef451ca8d8,0,0,0,0,0,218.26500000000001,202.385,199.289,169.332,183.032,274.048,223.691
0x1bf85daad4e7818739c30b8ed9e0c49bae01b39f,0,0,0,0,0,227.481,191.165,244.199,236.171,255.064,291.923,272.086
0x1bfe05230c4c7775e6c238e849d77ec309474783,0,427.936,440.581,322.544,298.306,359.56600000000003,289.94,297.656,326.442,268.783,408.33,362.171
0x1c19190c990136ae7232d2d99441318f3b04b32d,0,0,0,0,0,0,0,179.698,104.191,162.431,177.755,188.088
0x1c2131861c11b98562719242cd87aa4af28813b9,0,0,0,498.358,393.662,374.642,418.199,481.977,112.958,390.284,761.069,649.589
0x1c3abe5ecbe9f9057df8b175b5fae9696c23358f,0,0,0,146.338,128.684,143.03900000000002,144.269,141.728,124.45100000000001,122.376,176.606,221.573
0x1c64eb22c53aaf2d3d437a317f24b00001669dbf,0,0,0,0,0,0,0,0,180.76500000000001,217.2,265.974,163.544
0x1c665af4b903a7d6330dc1cd19c3736c14c11dd7,144.041,137.436,170.35,127.909,72.71300000000001,109.69,77.447,85.78,96.699,105.5,163.327,139.177
0x1c7f7374c8d48312d94b60d66e385e60a31716ea,0,0,0,0,0,0,0,0,0,0,0,140.74099999999999
0x1c97d26b3b131aea7f0ed5f842873fd246fbcc25,0,0,0,0,0,0,170.192,177.963,183.127,172.443,315.793,283.835
0x1cc8a0b2f30b7f36da7a27ed366188767a112319,0,0,0,0,0,0,0,0,0,0,0,645.601
0x1ce0df88068f40866a2ed4fde03fbc02cb3b5a95,0,0,0,0,780.423,850.543,774.543,756.7429999999999,658.232,655.774,715.657,578.699
0x1cefd0d01609d8f89a3cca1d0fd4700b78f32c43,0,0,0,0,0,0,0,0,213.51,174.01,191.975,178.748
0x1cfc6f84468127791ae7e3db5aabfb04f6d60c7c,431.632,343.65500000000003,230.127,195.788,145.735,197.064,207.885,222.583,217.375,179.278,203.919,326.991
0x1d1bb87600262ca58f23be73f1df8a2e051809c9,0,0,0,122.23,121.235,147.831,146.648,134.29,145.15,231.094,196.187,250.079
0x1d1cd035b25dc765ba1ea8bedc6bb67e2e025c10,0,0,0,929.216,770.2,724.527,606.659,667.858,656.612,620.56,1330.844,1530.202
0x1d29cc8b614bc39e26e92b11f2f3fb3ab337225c,0,0,130.691,124.891,110.478,118.208,119.87400000000001,127.19500000000001,103.483,110.926,126.78,107.626
0x1d845daf29006892eb78498b4f6076826878924e,0,0,0,0,0,0,0,0,0,0,121.82600000000001,112.202
0x1dda042201dca4979c0df0f4a2b11bb64a8aa8f1,0,0,0,0,0,0,0,0,327.948,167.64,143.345,527.134
0x1def19aa6db14ce4986e4d8891949ad43cf86782,0,0,0,0,0,0,0,269.036,237.154,497.69100000000003,1038.179,965.894
0x1df5c886e09d126f045f239963e5e74e953148b4,0,0,0,0,0,0,265.627,299.355,392.884,343.891,516.54,434.128
0x1e1863732354a2789ae9f9503ee8af99b10d05e8,0,0,618.321,528.906,429.617,477.129,404.432,410.043,349.39300000000003,372.857,475.531,433.897
0x1e3e0e5a03a2cad0aea513fd592619292a413c87,0,0,0,0,0,0,0,189.269,147.865,180.342,216.504,198.432
0x1e448694ae648becb4ad53969c35bf848fff9e9a,0,0,0,0,0,100.243,85.637,99.923,72.965,70.255,139.695,89.895
0x1e44da752abd65a94259453c7f7836173b416d7c,0,0,0,0,0,0,69.005,71.853,48.321,0,55.677,16.45
0x1e5598a4c3f12592a860af264419fdc16620f15f,195.241,170.427,173.699,111.533,122.092,110.055,136.706,150.746,136.85,136.254,181.276,144.187
0x1e6a764f4ef40b8f2d2451a7b91491d7333b4b9c,0,0,0,0,0,0,0,0,0,194.094,258.008,206.904
0x1e7834a0ea848337ee630ebc57eaa1bf700a5e47,0,0,0,0,0,0,0,0,158.27,147.81,207.204,180.095
0x1e7ba4900a9b5491443844ed87eaf92a5dc3cba2,0,0,0,0,0,0,0,142.517,126.337,83.81,143.717,124.819
0x1e84e4d5cf1f463147f3e4d566167597423d7769,104.563,91.883,93.426,97.707,86.011,91.658,96.761,94.139,80.364,71.477,92.07000000000001,77.098
0x1eefb9405fa76192c266e394eaa7101ff21fabd4,685.308,476.135,475.733,454.663,343.41,385.079,383.683,433.087,400.618,350.945,438.508,476.976
0x1f0a0c94684abc6c32ed2529069e0b8eb5bb8798,0,0,0,0,0,0,97.513,157.939,129.218,141.58,165.677,123.102
0x1f375fb95700ce1a88bc37bb9340c05dda508ac6,0,0,0,0,0,0,0,62.852000000000004,51.025,74.137,114.66,91.724
0x1f3be2a869cea471addff2785611670887289856,0,0,0,0,144.502,151.8,140.163,122.93,135.673,117.262,150.709,123.779
0x1f46347be3fe2bc580986756a1cd34ffca5d8eb7,0,0,0,0,278.106,343.524,338.3,350.967,321.517,321.15,381.976,316.827
0x1f57c0d1fb889a0248087aa08f326caa0c4d17d7,0,0,0,0,0,0,0,0,115.61,118.19,180.938,139.889
0x1f630f34886c8a989f708197332b6c5b1fe24cde,0,0,0,0,0,0,0,0,283.352,298.984,917.89,902.612
0x1f6777260d361eadc133a93d8dae7e321f21a7b1,0,0,0,0,0,0,0,621.5550000000001,566.969,584.804,762.376,645.7
0x1fa3b0a80dbe0ee7408e322d3d2ae616c6e89cbd,0,0,0,0,0,0,0,0,156.26,169.841,198.011,168.995
0x2003ffa821f0150c5bdacde2a3b1ac3851f11935,0,272.245,253.391,225.105,196.00900000000001,241.718,252.977,260.613,210.566,230.889,297.227,241.87
0x200778e1b4dc6a5cbd400d1725f1ea8776e84cfe,0,0,0,0,0,0,0,210.506,183.419,186.27700000000002,225.128,202.27
0x20470618a89c4005f6a125dfe118f88e192cf0be,0,0,0,0,0,0,0,0,0,0,418.46,420.228
0x2051238a44c1dacd9ba7d6d6d0669c74972623ac,0,0,0,0,0,0,0,0,0,0,0,432.45799999999997
0x2052c3ae23f0244f8f6082c4c3f395f67a0c0707,0,514.652,456.876,392.712,312.135,346.269,406.992,439.577,370.198,396.417,442.228,454.192
0x2086e3af61e0e8d061de74cef383698e819f3fb1,0,0,0,123.87700000000001,106.389,106.262,111.391,114.323,110.991,110.186,120.165,98.269
0x20a9ab87ef2737fe2bac5a58cd6a125981df4761,0,0,0,0,0,0,0,161.262,183.319,187.52700000000002,584.508,417.557
0x20c7c8e09c96162310d37a9293c9d8653ce47caf,0,462.653,517.501,431.579,335.252,398.66,400.308,424.368,415.179,449.366,542.633,461.168
0x21221403aa6af594d1ae36f9fc67bd3379bba47e,0,334.617,333.487,304.367,224.023,256.327,126.774,250.064,228.117,204.859,240.759,267.401
0x2125bd0602ac000bfd08956b4a51f337da598935,389.142,332.806,330.57,335.432,222.904,174.285,162.505,154.642,177.036,147.216,271.70799999999997,236.731
0x214df971b2f4df84c21eb0bb60fc27b723cb69f8,0,0,0,0,0,0,272.877,245.891,295.169,255.159,307.183,263.545
0x215af7b17bdc68ebd562c7d723bb54a959a68758,0,0,0,0,0,0,0,0,59.22,71.323,84.81700000000001,68.033
0x2169bc768973808319c63d5e1b22aa12334f9307,0,0,0,0,0,0,0,0,0,0,199.439,213.862
0x2173bea37c85ff873afe8d5609f02028b5496361,0,0,0,0,0,0,0,0,0,0,1691.12,1412.86
0x2173cd21aa144dcde78a94d6e36322f55b527353,0,0,0,0,0,0,0,0,0,531.9,632.201,645.425
0x2187ce3c18933f8a7f5f0a8175febf2f8b60b60a,0,0,0,0,0,0,65.275,62.335,55.751,56.691,69.795,47.75
0x218a1dcc33135cc990809c59235727d332aa8f02,158.587,148.63400000000001,135.746,125.87,93.18299999999999,98.226,109.539,99.315,95.295,98.617,108.202,185.914
0x2196100152e0aa003f56c7ea11711a51b127b3a2,0,0,0,0,0,0,62.998,67.664,57.648,57.559,88.816,73.134
0x2199597a9131f42409454bc792a4a43dc4f99aa9,0,0,0,0,0,0,408.333,544.307,502.231,530.989,838.62,599.973
0x21999eb99c41f5ce7915a4f95d3eba6bfd1d7635,0,0,0,0,0,0,0,0,0,0,0,359.676
0x219adf5ad4d2f044079e8beb388cc3c3a39370d6,0,0,0,0,0,0,0,0,0,103.892,165.545,104.242
0x21e2d3d2062ee551c3a3733a85564dff769bf85a,0,0,0,0,0,0,86.674,89.906,96.381,93.825,110.77,112.44200000000001
0x22044702c6ff64836378d9a4c197b26caef6d1c3,0,136.371,127.7,113.285,79.803,97.578,96.592,102.336,76.039,98.118,99.88,97.19800000000001
0x2204897c10557aa41f610b46e49a329ce6c3b47d,0,0,0,0,0,0,0,0,113.54,126.112,153.352,150.757
0x221c01255482782ff572be5154f093dd7b733f53,0,0,202.217,140.555,114.627,142.846,149.079,120.958,119.831,110.074,145.82,138.278
0x222364e42b760dca5f87f9e33febf2d00d0f8354,0,422.611,383.293,389.004,353.833,371.086,348.08,317.90000000000003,335.954,282.116,343.234,321.032
0x2224c523656379e6115cd787df97b1ac0f5506b6,0,0,0,0,361.761,382.949,356.585,430.998,423.647,386.138,555.576,511.793
0x2232874685dd1b33f1862df51341cc49c309d7d9,0,0,0,314.501,245.50900000000001,335.649,258.098,271.17,288.887,251.39,355.637,344.793
0x223d382cc19c093ce141db246f0d13a8f1f83f8c,0,0,0,310.616,304.987,359.627,301.517,402.974,356.709,444.685,521.184,451.564
0x2251a5cbfc639369404b3ccba56607cc235786b9,0,346.239,318.686,327.054,264.182,297.18,315.697,293.914,271.223,267.097,309.646,318.68
0x2282d1d98c1acf2d057e8fb36c183d49cb620530,0,261.736,268.762,260.606,214.371,273.085,236.347,260.671,218.082,227.99200000000002,260.483,205.994
0x2293edccf2b738eaaa259ab6cc3e28b808b727e9,0,0,0,0,0,189.391,188.433,184.928,171.144,155.651,398.469,377.127
0x22a8c096010e49d9d31ab9135a6251bab8780810,0,0,0,0,0,0,84.881,63.638,117.869,73.208,82.023,92.119
0x22bdb985c526463c61b92202d47ff1f4ad7b1ec8,0,0,0,340.967,332.38100000000003,445.512,438.589,301.849,332.649,307.854,411.212,344.495
0x22c96947b3afdb53a18c66fbd1fea8e7ff83f796,0,0,0,0,0,0,0,249.811,311.48,336.716,703.104,739.007
0x22d3994ce9bf33a49edd47d04f334f2a320b2847,0,71.705,64.921,43.27,52.743,53.579,58.432,59.416000000000004,45.089,58.809,68.907,62.206
0x230dd6bf34303e5b0cbafa7c1ebc99e6d16d5d72,0,0,0,0,0,0,0,0,0,0,343.148,327.171
0x2310f638aa2772ca939d657013acccab1fb458c3,0,0,0,0,0,0,0,0,143.46699999999998,145.953,221.171,208.861
0x2320f0f9c9ef1df92035b2cd14714bdebc7d2f11,0,0,0,0,0,0,0,0,0,0,0,122.907
0x232fca03d6664d7ee076957b97c9ff15550c7f13,0,0,0,0,0,0,0,0,0,0,0,452.97
